date,over30,over35,over40,total,null_values
2022-06-30 00:00:00,603.0,179.0,,,
2022-07-01 00:00:00,596.0,235.0,,,
2022-07-02 00:00:00,615.0,175.0,,,
2022-07-03 00:00:00,486.0,29.0,,,
2022-07-04 00:00:00,284.0,0.0,,,
2022-07-05 00:00:00,316.0,1.0,,,
2022-07-06 00:00:00,491.0,14.0,,,
2022-07-07 00:00:00,460.0,10.0,,,
2022-07-08 00:00:00,425.0,0.0,,,
2022-07-09 00:00:00,460.0,0.0,,,
2022-07-10 00:00:00,489.0,4.0,,,
2022-07-11 00:00:00,576.0,12.0,,,
2022-07-12 00:00:00,248.0,0.0,,,
2022-07-13 00:00:00,367.0,2.0,,,
2022-07-14 00:00:00,195.0,1.0,,,
2022-07-15 00:00:00,197.0,0.0,,,
2022-07-16 00:00:00,208.0,0.0,,,
2022-07-17 00:00:00,300.0,0.0,,,
2022-07-18 00:00:00,400.0,1.0,,,
2022-07-19 00:00:00,131.0,0.0,,,
2022-07-20 00:00:00,418.0,8.0,,,
2022-07-21 00:00:00,389.0,12.0,,,
2022-07-22 00:00:00,342.0,2.0,,,
2022-07-23 00:00:00,351.0,27.0,,,
2022-07-24 00:00:00,482.0,1.0,,,
2022-07-25 00:00:00,572.0,51.0,,,
2022-07-26 00:00:00,563.0,58.0,,,
2022-07-27 00:00:00,539.0,26.0,,,
2022-07-28 00:00:00,620.0,81.0,,,
2022-07-29 00:00:00,645.0,120.0,,,
2022-07-30 00:00:00,675.0,94.0,,,
2022-07-31 00:00:00,725.0,168.0,,,
2022-08-01 00:00:00,648.0,220.0,,,
2022-08-02 00:00:00,658.0,225.0,,,
2022-08-03 00:00:00,564.0,202.0,,,
2022-08-04 00:00:00,386.0,52.0,,,
2022-08-05 00:00:00,430.0,16.0,,,
2022-08-06 00:00:00,460.0,25.0,,,
2022-08-07 00:00:00,576.0,65.0,,,
2022-08-08 00:00:00,704.0,125.0,,,
2022-08-09 00:00:00,683.0,174.0,,,
2022-08-10 00:00:00,635.0,132.0,,,
2022-08-11 00:00:00,649.0,120.0,,,
2022-08-12 00:00:00,554.0,37.0,,,
2022-08-13 00:00:00,534.0,59.0,,,
2022-08-14 00:00:00,506.0,45.0,,,
2022-08-15 00:00:00,520.0,98.0,,,
2022-08-16 00:00:00,577.0,101.0,,,
2022-08-17 00:00:00,238.0,3.0,,,
2022-08-18 00:00:00,310.0,0.0,,,
2022-08-19 00:00:00,490.0,7.0,,,
2022-08-20 00:00:00,398.0,22.0,,,
2022-08-21 00:00:00,464.0,4.0,,,
2022-08-22 00:00:00,561.0,16.0,,,
2022-08-23 00:00:00,623.0,15.0,,,
2022-08-24 00:00:00,382.0,19.0,,,
2022-08-25 00:00:00,295.0,2.0,,,
2022-08-26 00:00:00,378.0,0.0,,,
2022-08-27 00:00:00,404.0,4.0,,,
2022-08-28 00:00:00,197.0,1.0,,,
2022-08-29 00:00:00,305.0,0.0,,,
2022-08-30 00:00:00,338.0,14.0,,,
2022-08-31 00:00:00,507.0,37.0,,,
2022-09-01 00:00:00,289.0,0.0,,,
2022-09-02 00:00:00,192.0,0.0,,,
2022-09-03 00:00:00,144.0,0.0,,,
2022-09-04 00:00:00,417.0,10.0,,,
2022-09-05 00:00:00,435.0,14.0,,,
2022-09-06 00:00:00,461.0,38.0,,,
2022-09-07 00:00:00,228.0,1.0,,,
2022-09-08 00:00:00,148.0,0.0,,,
2022-09-09 00:00:00,227.0,0.0,,,
2022-09-10 00:00:00,304.0,0.0,,,
2022-09-11 00:00:00,352.0,0.0,,,
2022-09-12 00:00:00,443.0,13.0,,,
2022-09-13 00:00:00,446.0,12.0,,,
2022-09-14 00:00:00,458.0,34.0,,,
2022-09-15 00:00:00,298.0,23.0,,,
2022-09-16 00:00:00,379.0,0.0,,,
2022-09-17 00:00:00,293.0,0.0,,,
2022-09-18 00:00:00,304.0,2.0,,,
2022-09-19 00:00:00,269.0,22.0,,,
2022-09-20 00:00:00,46.0,0.0,,,
2022-09-21 00:00:00,5.0,0.0,,,
2022-09-22 00:00:00,20.0,0.0,,,
2022-09-23 00:00:00,64.0,0.0,,,
2022-09-24 00:00:00,95.0,0.0,,,
2022-09-25 00:00:00,61.0,0.0,,,
2022-09-26 00:00:00,128.0,0.0,,,
2022-09-27 00:00:00,48.0,0.0,,,
2022-09-28 00:00:00,38.0,0.0,,,
2022-09-29 00:00:00,35.0,0.0,,,
2022-09-30 00:00:00,57.0,0.0,,,
2022-10-01 00:00:00,95.0,0.0,,,
2022-10-02 00:00:00,118.0,0.0,,,
2022-10-03 00:00:00,117.0,0.0,,,
2022-10-04 00:00:00,201.0,0.0,,,
2022-10-05 00:00:00,49.0,0.0,,,
2022-10-06 00:00:00,16.0,0.0,,,
2022-10-07 00:00:00,14.0,0.0,,,
2022-10-08 00:00:00,2.0,0.0,,,
2022-10-09 00:00:00,14.0,0.0,,,
2022-10-10 00:00:00,1.0,0.0,,,
2022-10-11 00:00:00,1.0,0.0,,,
2022-10-12 00:00:00,1.0,0.0,,,
2022-10-13 00:00:00,12.0,0.0,,,
2022-10-14 00:00:00,12.0,0.0,,,
2022-10-15 00:00:00,26.0,0.0,,,
2022-10-16 00:00:00,14.0,0.0,,,
2022-10-17 00:00:00,9.0,0.0,,,
2022-10-18 00:00:00,3.0,0.0,,,
2022-10-19 00:00:00,1.0,0.0,,,
2022-10-20 00:00:00,0.0,0.0,,,
2022-10-21 00:00:00,0.0,0.0,,,
2022-10-22 00:00:00,14.0,0.0,,,
2022-10-23 00:00:00,0.0,0.0,,,
2022-10-24 00:00:00,0.0,0.0,,,
2022-10-25 00:00:00,0.0,0.0,,,
2022-10-26 00:00:00,0.0,0.0,,,
2022-10-27 00:00:00,0.0,0.0,,,
2022-10-28 00:00:00,0.0,0.0,,,
2022-10-29 00:00:00,0.0,0.0,,,
2022-10-30 00:00:00,0.0,0.0,,,
2022-10-31 00:00:00,0.0,0.0,,,
2023-05-01 00:00:00,0.0,0.0,,,
2023-05-02 00:00:00,0.0,0.0,,,
2023-05-03 00:00:00,0.0,0.0,,,
2023-05-04 00:00:00,1.0,0.0,,,
2023-05-05 00:00:00,11.0,0.0,,,
2023-05-06 00:00:00,19.0,0.0,,,
2023-05-07 00:00:00,4.0,0.0,,,
2023-05-08 00:00:00,0.0,0.0,,,
2023-05-09 00:00:00,0.0,0.0,,,
2023-05-10 00:00:00,0.0,0.0,,,
2023-05-11 00:00:00,0.0,0.0,,,
2023-05-12 00:00:00,0.0,0.0,,,
2023-05-13 00:00:00,0.0,0.0,,,
2023-05-14 00:00:00,0.0,0.0,,,
2023-05-15 00:00:00,0.0,0.0,,,
2023-05-16 00:00:00,41.0,0.0,,,
2023-05-17 00:00:00,299.0,1.0,,,
2023-05-18 00:00:00,282.0,6.0,,,
2023-05-19 00:00:00,0.0,0.0,,,
2023-05-20 00:00:00,0.0,0.0,,,
2023-05-21 00:00:00,16.0,0.0,,,
2023-05-22 00:00:00,37.0,0.0,,,
2023-05-23 00:00:00,0.0,0.0,,,
2023-05-24 00:00:00,0.0,0.0,,,
2023-05-25 00:00:00,4.0,0.0,,,
2023-05-26 00:00:00,7.0,0.0,,,
2023-05-27 00:00:00,16.0,0.0,,,
2023-05-28 00:00:00,35.0,0.0,,,
2023-05-29 00:00:00,58.0,0.0,,,
2023-05-30 00:00:00,35.0,0.0,,,
2023-05-31 00:00:00,7.0,0.0,,,
2023-06-01 00:00:00,8.0,0.0,,,
2023-06-02 00:00:00,6.0,0.0,,,
2023-06-03 00:00:00,24.0,0.0,,,
2023-06-04 00:00:00,15.0,0.0,,,
2023-06-05 00:00:00,33.0,0.0,,,
2023-06-06 00:00:00,18.0,0.0,,,
2023-06-07 00:00:00,52.0,0.0,,,
2023-06-08 00:00:00,19.0,0.0,,,
2023-06-09 00:00:00,14.0,0.0,,,
2023-06-10 00:00:00,24.0,0.0,,,
2023-06-11 00:00:00,17.0,0.0,,,
2023-06-12 00:00:00,26.0,0.0,,,
2023-06-13 00:00:00,73.0,0.0,,,
2023-06-14 00:00:00,4.0,0.0,,,
2023-06-15 00:00:00,7.0,0.0,,,
2023-06-16 00:00:00,67.0,0.0,,,
2023-06-17 00:00:00,288.0,0.0,,,
2023-06-18 00:00:00,158.0,3.0,,,
2023-06-19 00:00:00,199.0,0.0,,,
2023-06-20 00:00:00,139.0,0.0,,,
2023-06-21 00:00:00,44.0,0.0,,,
2023-06-22 00:00:00,43.0,0.0,,,
2023-06-23 00:00:00,27.0,0.0,,,
2023-06-24 00:00:00,74.0,0.0,,,
2023-06-25 00:00:00,131.0,0.0,,,
2023-06-26 00:00:00,214.0,0.0,,,
2023-06-27 00:00:00,393.0,2.0,,,
2023-06-28 00:00:00,372.0,0.0,,,
2023-06-29 00:00:00,374.0,2.0,,,
2023-06-30 00:00:00,121.0,0.0,,,
2023-07-01 00:00:00,45.0,0.0,,,
2023-07-02 00:00:00,416.0,3.0,,,
2023-07-03 00:00:00,250.0,2.0,,,
2023-07-04 00:00:00,320.0,17.0,,,
2023-07-05 00:00:00,84.0,0.0,,,
2023-07-06 00:00:00,540.0,19.0,,,
2023-07-07 00:00:00,487.0,62.0,,,
2023-07-08 00:00:00,264.0,0.0,,,
2023-07-09 00:00:00,325.0,3.0,,,
2023-07-10 00:00:00,486.0,53.0,,,
2023-07-11 00:00:00,574.0,57.0,,,
2023-07-12 00:00:00,439.0,58.0,,,
2023-07-13 00:00:00,316.0,4.0,,,
2023-07-14 00:00:00,247.0,0.0,,,
2023-07-15 00:00:00,429.0,19.0,,,
2023-07-16 00:00:00,618.0,157.0,,,
2023-07-17 00:00:00,646.0,194.0,,,
2023-07-18 00:00:00,573.0,163.0,,,
2023-07-19 00:00:00,390.0,14.0,,,
2023-07-20 00:00:00,392.0,9.0,,,
2023-07-21 00:00:00,412.0,9.0,,,
2023-07-22 00:00:00,577.0,25.0,,,
2023-07-23 00:00:00,652.0,38.0,,,
2023-07-24 00:00:00,714.0,88.0,,,
2023-07-25 00:00:00,778.0,167.0,,,
2023-07-26 00:00:00,807.0,226.0,,,
2023-07-27 00:00:00,804.0,251.0,,,
2023-07-28 00:00:00,835.0,233.0,,,
2023-07-29 00:00:00,847.0,217.0,,,
2023-07-30 00:00:00,775.0,223.0,,,
2023-07-31 00:00:00,653.0,124.0,,,
2023-08-01 00:00:00,694.0,155.0,0.0,915.0,2.0
2023-08-02 00:00:00,791.0,192.0,0.0,915.0,1.0
2023-08-03 00:00:00,714.0,229.0,0.0,915.0,1.0
2023-08-04 00:00:00,780.0,290.0,0.0,915.0,1.0
2023-08-05 00:00:00,695.0,274.0,1.0,915.0,1.0
2023-08-06 00:00:00,665.0,223.0,0.0,915.0,1.0
2023-08-07 00:00:00,527.0,100.0,0.0,915.0,1.0
2023-08-08 00:00:00,603.0,126.0,0.0,915.0,2.0
2023-08-09 00:00:00,631.0,133.0,0.0,915.0,1.0
2023-08-10 00:00:00,705.0,164.0,1.0,915.0,1.0
2023-08-11 00:00:00,766.0,158.0,0.0,915.0,1.0
2023-08-12 00:00:00,658.0,129.0,0.0,915.0,1.0
2023-08-13 00:00:00,687.0,150.0,0.0,915.0,1.0
2023-08-14 00:00:00,597.0,86.0,0.0,915.0,1.0
2023-08-15 00:00:00,403.0,45.0,0.0,915.0,1.0
2023-08-16 00:00:00,579.0,40.0,0.0,915.0,1.0
2023-08-17 00:00:00,637.0,52.0,0.0,915.0,1.0
2023-08-18 00:00:00,675.0,78.0,0.0,915.0,1.0
2023-08-19 00:00:00,758.0,137.0,0.0,915.0,2.0
2023-08-20 00:00:00,755.0,182.0,0.0,915.0,2.0
2023-08-21 00:00:00,782.0,174.0,0.0,915.0,1.0
2023-08-22 00:00:00,810.0,174.0,0.0,915.0,2.0
2023-08-23 00:00:00,718.0,129.0,0.0,915.0,1.0
2023-08-24 00:00:00,762.0,142.0,0.0,915.0,1.0
2023-08-25 00:00:00,809.0,133.0,0.0,915.0,0.0
2023-08-26 00:00:00,835.0,92.0,0.0,915.0,0.0
2023-08-27 00:00:00,760.0,41.0,0.0,915.0,0.0
2023-08-28 00:00:00,711.0,96.0,0.0,915.0,1.0
2023-08-29 00:00:00,691.0,127.0,0.0,915.0,1.0
2023-08-30 00:00:00,620.0,80.0,0.0,915.0,0.0
2023-08-31 00:00:00,658.0,119.0,0.0,915.0,0.0
2023-09-01 00:00:00,569.0,68.0,0.0,915.0,0.0
2023-09-02 00:00:00,491.0,15.0,0.0,915.0,0.0
2023-09-03 00:00:00,660.0,73.0,0.0,915.0,0.0
2023-09-04 00:00:00,539.0,79.0,0.0,915.0,0.0
2023-09-05 00:00:00,569.0,37.0,0.0,915.0,0.0
2023-09-06 00:00:00,295.0,0.0,0.0,915.0,0.0
2023-09-07 00:00:00,334.0,0.0,0.0,915.0,0.0
2023-09-08 00:00:00,235.0,0.0,0.0,915.0,0.0
2023-09-09 00:00:00,456.0,0.0,0.0,915.0,0.0
2023-09-10 00:00:00,540.0,2.0,0.0,915.0,0.0
2023-09-11 00:00:00,429.0,13.0,0.0,915.0,0.0
2023-09-12 00:00:00,527.0,1.0,0.0,915.0,0.0
2023-09-13 00:00:00,518.0,0.0,0.0,915.0,1.0
2023-09-14 00:00:00,437.0,1.0,0.0,915.0,0.0
2023-09-15 00:00:00,480.0,10.0,0.0,915.0,0.0
2023-09-16 00:00:00,566.0,34.0,0.0,915.0,0.0
2023-09-17 00:00:00,580.0,25.0,0.0,915.0,0.0
2023-09-18 00:00:00,630.0,14.0,0.0,915.0,0.0
2023-09-19 00:00:00,573.0,6.0,0.0,915.0,0.0
2023-09-20 00:00:00,402.0,0.0,0.0,915.0,0.0
2023-09-21 00:00:00,260.0,3.0,0.0,915.0,0.0
2023-09-22 00:00:00,111.0,0.0,0.0,915.0,1.0
2023-09-23 00:00:00,101.0,0.0,0.0,915.0,1.0
2023-09-24 00:00:00,98.0,0.0,0.0,915.0,1.0
2023-09-25 00:00:00,139.0,0.0,0.0,915.0,1.0
2023-09-26 00:00:00,206.0,0.0,0.0,915.0,1.0
2023-09-27 00:00:00,275.0,0.0,0.0,915.0,1.0
2023-09-28 00:00:00,299.0,4.0,0.0,915.0,1.0
2023-09-29 00:00:00,258.0,0.0,0.0,915.0,0.0
2023-09-30 00:00:00,224.0,0.0,0.0,915.0,0.0
2023-10-01 00:00:00,74.0,0.0,0.0,915.0,0.0
2023-10-02 00:00:00,26.0,0.0,0.0,915.0,0.0
2023-10-03 00:00:00,26.0,0.0,0.0,915.0,0.0
2023-10-04 00:00:00,38.0,0.0,0.0,915.0,0.0
2023-10-05 00:00:00,23.0,0.0,0.0,915.0,0.0
2023-10-06 00:00:00,17.0,0.0,0.0,915.0,0.0
2023-10-07 00:00:00,20.0,0.0,0.0,915.0,0.0
2023-10-08 00:00:00,27.0,0.0,0.0,915.0,0.0
2023-10-09 00:00:00,24.0,0.0,0.0,915.0,0.0
2023-10-10 00:00:00,10.0,0.0,0.0,915.0,0.0
2023-10-11 00:00:00,4.0,0.0,0.0,915.0,0.0
2023-10-12 00:00:00,8.0,0.0,0.0,915.0,0.0
2023-10-13 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-14 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-15 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-16 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-17 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-18 00:00:00,1.0,0.0,0.0,915.0,0.0
2023-10-19 00:00:00,5.0,0.0,0.0,915.0,0.0
2023-10-20 00:00:00,5.0,0.0,0.0,915.0,1.0
2023-10-21 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-10-22 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-10-23 00:00:00,1.0,0.0,0.0,915.0,0.0
2023-10-24 00:00:00,4.0,0.0,0.0,915.0,0.0
2023-10-25 00:00:00,1.0,0.0,0.0,915.0,0.0
2023-10-26 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-27 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-28 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-29 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-30 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-10-31 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-01 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-02 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-03 00:00:00,3.0,0.0,0.0,915.0,0.0
2023-11-04 00:00:00,5.0,0.0,0.0,915.0,0.0
2023-11-05 00:00:00,7.0,0.0,0.0,915.0,1.0
2023-11-06 00:00:00,3.0,0.0,0.0,915.0,1.0
2023-11-07 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-08 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-09 00:00:00,1.0,0.0,0.0,915.0,0.0
2023-11-10 00:00:00,7.0,0.0,0.0,915.0,0.0
2023-11-11 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-12 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-13 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-14 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-15 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-16 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-17 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-18 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-19 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-20 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-21 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-22 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-23 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-11-24 00:00:00,0.0,0.0,0.0,915.0,2.0
2023-11-25 00:00:00,0.0,0.0,0.0,915.0,2.0
2023-11-26 00:00:00,0.0,0.0,0.0,915.0,2.0
2023-11-27 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-28 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-29 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-11-30 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-01 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-02 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-03 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-04 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-05 00:00:00,0.0,0.0,0.0,914.0,0.0
2023-12-06 00:00:00,0.0,0.0,0.0,916.0,0.0
2023-12-07 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-08 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-09 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-10 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-11 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-12 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-13 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-14 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-15 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-12-16 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-12-17 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-12-18 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-12-19 00:00:00,0.0,0.0,0.0,915.0,1.0
2023-12-20 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-21 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-22 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-23 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-24 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-25 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-26 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-27 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-28 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-29 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-30 00:00:00,0.0,0.0,0.0,915.0,0.0
2023-12-31 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-01 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-02 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-03 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-04 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-05 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-06 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-07 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-08 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-09 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-10 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-11 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-12 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-13 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-14 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-15 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-16 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-17 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-18 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-19 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-20 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-21 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-22 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-23 00:00:00,0.0,0.0,0.0,915.0,0.0
2024-01-24 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-25 00:00:00,0.0,0.0,0.0,915.0,1.0
2024-01-26 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-01-27 00:00:00,0.0,0.0,0.0,914.0,2.0
2024-01-28 00:00:00,0.0,0.0,0.0,914.0,2.0
2024-01-29 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-01-30 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-01-31 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-01 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-02 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-03 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-04 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-05 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-06 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-07 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-08 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-09 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-10 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-11 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-12 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-13 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-14 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-15 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-16 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-17 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-18 00:00:00,0.0,0.0,0.0,692.0,0.0
2024-02-19 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-20 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-21 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-22 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-23 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-24 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-25 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-02-26 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-27 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-28 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-02-29 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-01 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-02 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-03 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-04 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-05 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-06 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-07 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-08 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-09 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-03-10 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-03-11 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-12 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-13 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-14 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-15 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-16 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-17 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-18 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-19 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-20 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-21 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-22 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-23 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-24 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-25 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-26 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-27 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-28 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-29 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-30 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-03-31 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-04-01 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-02 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-04-03 00:00:00,1.0,0.0,0.0,914.0,0.0
2024-04-04 00:00:00,1.0,0.0,0.0,914.0,0.0
2024-04-05 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-06 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-07 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-08 00:00:00,1.0,0.0,0.0,914.0,0.0
2024-04-09 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-04-10 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-11 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-12 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-13 00:00:00,0.0,0.0,0.0,914.0,0.0
2024-04-14 00:00:00,1.0,0.0,0.0,914.0,0.0
2024-04-15 00:00:00,11.0,0.0,0.0,914.0,1.0
2024-04-16 00:00:00,4.0,0.0,0.0,914.0,1.0
2024-04-17 00:00:00,8.0,0.0,0.0,914.0,1.0
2024-04-18 00:00:00,0.0,0.0,0.0,914.0,1.0
2024-04-19 00:00:00,1.0,0.0,0.0,914.0,1.0
2024-04-20 00:00:00,6.0,0.0,0.0,914.0,1.0
2024-04-21 00:00:00,13.0,0.0,0.0,914.0,1.0
2024-04-22 00:00:00,8.0,0.0,0.0,914.0,0.0
