ダウンロードした時刻：2023/07/30 19:40:26

,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,滋賀,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,奈良,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,和歌山,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫,兵庫
2023/7/7,32.6,8,1,,0,1,,0,1,35.2,8,1,,0,1,,0,1,35.1,8,1,30.9,8,1,33.1,8,1,33.0,8,1,33.3,8,1,33.5,8,1,,0,1,,0,1,31.4,8,1,,0,1,,0,1,35.8,8,1,33.6,8,1,,0,1,,0,1,34.2,8,1,,0,1,34.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.9,8,1,32.4,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.3,8,1,,0,1,31.3,8,1,,0,1,,0,1,,0,1,30.8,8,1,,0,1,,0,1,28.7,8,1,32.9,8,1,,0,1,33.3,8,1,,0,1,32.2,8,1,,0,1,33.4,8,1,31.5,8,1,28.2,8,1,31.1,8,1,30.1,8,1,32.6,8,1,,0,1,33.5,8,1,33.8,8,1,31.5,8,1,,0,1,31.3,5,1,32.4,5,1,35.5,8,1,33.6,8,1,31.4,8,1,,0,1,,0,1,35.0,8,1,35.3,8,1,,0,1,,0,1,34.8,8,1,,0,1,,0,1,34.7,8,1,36.8,8,1,35.9,8,1,,0,1,,0,1,,0,1,,0,1,34.0,8,1,,0,1,,0,1,,0,1,33.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,33.6,8,1,,0,1,,0,1,34.6,8,1,,0,1,33.5,8,1,31.6,8,1,33.3,8,1,31.3,8,1,,0,1,,0,1,,0,1,31.2,8,1,,0,1,31.0,8,1,,0,1,,0,1,30.3,8,1,29.3,8,1,30.7,8,1,29.7,8,1,,0,1,32.4,8,1,,0,1,33.0,8,1,33.4,8,1,32.1,8,1,29.5,8,1,30.3,8,1,29.6,8,1,,0,1,,0,1,,0,1,29.8,8,1,,0,1
2023/7/8,26.8,8,1,,0,1,,0,1,30.4,8,1,,0,1,,0,1,30.0,8,1,30.5,8,1,31.7,8,1,30.0,8,1,27.2,8,1,29.3,8,1,,0,1,,0,1,27.1,8,1,,0,1,,0,1,31.1,8,1,26.9,8,1,,0,1,,0,1,29.7,8,1,,0,1,32.9,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,29.0,8,1,28.3,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.5,8,1,,0,1,27.9,8,1,,0,1,,0,1,,0,1,32.6,8,1,,0,1,,0,1,28.0,8,1,28.2,8,1,,0,1,29.9,8,1,,0,1,27.0,8,1,,0,1,32.3,8,1,29.5,8,1,27.1,8,1,29.0,8,1,28.5,8,1,26.9,8,1,,0,1,29.6,8,1,32.7,8,1,28.5,8,1,,0,1,32.3,8,1,33.8,8,1,31.0,8,1,34.2,8,1,31.4,8,1,,0,1,,0,1,28.1,8,1,28.4,8,1,,0,1,,0,1,28.8,8,1,,0,1,,0,1,28.8,8,1,30.0,8,1,31.7,8,1,,0,1,,0,1,,0,1,,0,1,27.0,8,1,,0,1,,0,1,,0,1,28.3,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,26.1,8,1,,0,1,,0,1,27.9,8,1,,0,1,27.4,8,1,26.0,8,1,27.7,8,1,26.4,8,1,,0,1,,0,1,,0,1,28.3,8,1,,0,1,28.4,8,1,,0,1,,0,1,27.3,8,1,27.8,8,1,28.2,8,1,28.6,8,1,,0,1,27.4,8,1,,0,1,28.3,8,1,27.1,8,1,29.0,8,1,26.5,8,1,26.7,8,1,29.9,8,1,,0,1,,0,1,,0,1,27.7,8,1,,0,1
2023/7/9,27.1,8,1,,0,1,,0,1,28.7,8,1,,0,1,,0,1,29.1,8,1,29.8,8,1,29.9,8,1,29.5,8,1,29.0,8,1,28.1,8,1,,0,1,,0,1,27.9,8,1,,0,1,,0,1,32.5,8,1,28.5,8,1,,0,1,,0,1,31.7,8,1,,0,1,31.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,30.0,8,1,29.2,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.4,8,1,,0,1,26.6,8,1,,0,1,,0,1,,0,1,32.5,8,1,,0,1,,0,1,28.2,8,1,27.7,8,1,,0,1,30.0,8,1,,0,1,26.1,8,1,,0,1,31.8,8,1,28.9,8,1,27.2,8,1,28.8,8,1,28.0,8,1,26.3,8,1,,0,1,28.9,8,1,30.4,8,1,25.6,8,1,,0,1,31.7,8,1,32.3,8,1,29.3,8,1,32.3,8,1,31.4,8,1,,0,1,,0,1,29.1,8,1,29.1,8,1,,0,1,,0,1,28.7,8,1,,0,1,,0,1,27.9,8,1,28.9,8,1,30.5,8,1,,0,1,,0,1,,0,1,,0,1,27.4,8,1,,0,1,,0,1,,0,1,27.5,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,27.3,8,1,,0,1,,0,1,30.1,8,1,,0,1,27.6,8,1,25.6,8,1,27.6,8,1,26.2,8,1,,0,1,,0,1,,0,1,27.1,8,1,,0,1,27.5,8,1,,0,1,,0,1,26.7,8,1,28.4,8,1,27.0,8,1,31.8,8,1,,0,1,27.8,8,1,,0,1,27.6,8,1,27.5,8,1,30.9,8,1,26.2,8,1,27.3,8,1,31.2,8,1,,0,1,,0,1,,0,1,27.8,8,1,,0,1
2023/7/10,30.6,8,1,,0,1,,0,1,34.2,8,1,,0,1,,0,1,32.4,8,1,32.3,8,1,34.5,8,1,31.5,8,1,32.9,8,1,32.0,8,1,,0,1,,0,1,31.6,8,1,,0,1,,0,1,32.6,8,1,31.2,8,1,,0,1,,0,1,31.9,8,1,,0,1,33.0,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.6,8,1,30.8,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.4,8,1,,0,1,27.5,8,1,,0,1,,0,1,,0,1,33.2,8,1,,0,1,,0,1,28.4,8,1,28.0,8,1,,0,1,29.0,8,1,,0,1,25.5,8,1,,0,1,32.9,8,1,28.5,8,1,29.6,8,1,30.6,8,1,28.4,8,1,30.4,8,1,,0,1,31.6,8,1,32.3,8,1,28.4,8,1,,0,1,32.5,8,1,31.7,8,1,32.7,8,1,32.1,8,1,31.3,8,1,,0,1,,0,1,32.3,8,1,31.7,8,1,,0,1,,0,1,30.9,8,1,,0,1,,0,1,31.6,8,1,33.6,8,1,32.4,8,1,,0,1,,0,1,,0,1,,0,1,31.8,8,1,,0,1,,0,1,,0,1,31.4,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,30.6,8,1,,0,1,,0,1,31.8,8,1,,0,1,30.8,8,1,27.8,8,1,29.6,8,1,27.7,8,1,,0,1,,0,1,,0,1,28.5,8,1,,0,1,29.8,8,1,,0,1,,0,1,27.7,8,1,28.3,8,1,29.5,8,1,31.5,8,1,,0,1,30.7,8,1,,0,1,29.5,8,1,30.8,8,1,32.2,8,1,26.3,8,1,28.5,8,1,32.6,8,1,,0,1,,0,1,,0,1,29.1,8,1,,0,1
2023/7/11,31.7,8,1,,0,1,,0,1,33.6,8,1,,0,1,,0,1,34.6,8,1,33.2,8,1,35.2,8,1,32.8,8,1,33.4,8,1,31.5,8,1,,0,1,,0,1,32.6,8,1,,0,1,,0,1,34.7,8,1,32.0,8,1,,0,1,,0,1,32.5,8,1,,0,1,34.0,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,33.5,5,1,33.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,33.4,8,1,,0,1,29.8,8,1,,0,1,,0,1,,0,1,34.6,8,1,,0,1,,0,1,28.1,8,1,31.5,8,1,,0,1,33.1,8,1,,0,1,30.8,8,1,,0,1,33.9,8,1,31.9,8,1,30.5,8,1,30.9,8,1,28.6,8,1,32.0,8,1,,0,1,32.9,8,1,34.0,8,1,29.5,8,1,,0,1,33.6,8,1,33.2,8,1,34.1,8,1,34.0,8,1,31.6,8,1,,0,1,,0,1,33.9,8,1,34.0,8,1,,0,1,,0,1,33.4,8,1,,0,1,,0,1,32.7,8,1,35.0,8,1,34.7,8,1,,0,1,,0,1,,0,1,,0,1,32.7,8,1,,0,1,,0,1,,0,1,32.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.6,8,1,,0,1,,0,1,33.7,8,1,,0,1,33.2,8,1,31.5,8,1,33.1,8,1,31.1,8,1,,0,1,,0,1,,0,1,33.3,8,1,,0,1,32.0,8,1,,0,1,,0,1,30.5,8,1,31.8,8,1,31.5,8,1,33.4,8,1,,0,1,32.9,8,1,,0,1,33.1,8,1,32.6,8,1,34.2,8,1,28.9,8,1,30.8,8,1,31.8,8,1,,0,1,,0,1,,0,1,29.8,8,1,,0,1
2023/7/12,30.3,8,1,,0,1,,0,1,33.0,8,1,,0,1,,0,1,33.3,8,1,33.4,8,1,34.3,8,1,32.6,8,1,32.2,8,1,29.2,8,1,,0,1,,0,1,31.7,8,1,,0,1,,0,1,34.0,8,1,31.4,8,1,,0,1,,0,1,32.2,8,1,,0,1,33.0,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,33.0,8,1,31.2,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.4,8,1,,0,1,28.2,8,1,,0,1,,0,1,,0,1,33.0,8,1,,0,1,,0,1,27.8,8,1,28.9,8,1,,0,1,31.7,8,1,,0,1,27.2,8,1,,0,1,33.3,8,1,29.0,8,1,29.1,8,1,29.8,5,1,29.2,8,1,31.1,8,1,,0,1,32.3,8,1,33.3,8,1,28.6,8,1,,0,1,33.7,8,1,33.4,8,1,34.3,8,1,34.1,8,1,31.8,8,1,,0,1,,0,1,33.8,8,1,34.7,8,1,,0,1,,0,1,34.1,8,1,,0,1,,0,1,32.0,8,1,33.7,8,1,34.5,8,1,,0,1,,0,1,,0,1,,0,1,31.5,8,1,,0,1,,0,1,,0,1,32.1,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.8,8,1,,0,1,,0,1,34.6,8,1,,0,1,32.8,8,1,30.5,8,1,31.7,8,1,29.7,8,1,,0,1,,0,1,,0,1,32.7,8,1,,0,1,31.4,8,1,,0,1,,0,1,31.5,8,1,32.1,8,1,30.8,8,1,32.3,8,1,,0,1,32.5,8,1,,0,1,33.1,8,1,32.3,8,1,31.2,8,1,29.7,8,1,30.6,8,1,32.6,8,1,,0,1,,0,1,,0,1,29.4,8,1,,0,1
2023/7/13,24.4,8,1,,0,1,,0,1,26.3,8,1,,0,1,,0,1,28.2,8,1,26.4,8,1,27.6,8,1,26.8,8,1,25.1,8,1,25.7,8,1,,0,1,,0,1,25.3,8,1,,0,1,,0,1,30.2,8,1,27.8,8,1,,0,1,,0,1,28.3,5,1,,0,1,31.1,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,29.3,5,1,32.5,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.8,8,1,,0,1,26.8,8,1,,0,1,,0,1,,0,1,33.8,8,1,,0,1,,0,1,27.6,8,1,30.6,8,1,,0,1,31.4,8,1,,0,1,29.0,8,1,,0,1,31.8,8,1,30.1,8,1,28.9,8,1,29.8,8,1,27.9,8,1,26.1,8,1,,0,1,29.5,8,1,30.7,8,1,24.7,8,1,,0,1,32.1,8,1,30.5,8,1,28.9,8,1,30.5,8,1,28.7,8,1,,0,1,,0,1,25.1,8,1,25.8,8,1,,0,1,,0,1,26.1,8,1,,0,1,,0,1,26.3,8,1,28.4,8,1,29.1,8,1,,0,1,,0,1,,0,1,,0,1,25.4,8,1,,0,1,,0,1,,0,1,24.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,24.6,8,1,,0,1,,0,1,25.1,8,1,,0,1,26.6,8,1,24.5,8,1,25.9,8,1,25.6,8,1,,0,1,,0,1,,0,1,28.3,8,1,,0,1,27.9,8,1,,0,1,,0,1,27.2,8,1,28.4,8,1,28.8,8,1,31.6,8,1,,0,1,27.1,8,1,,0,1,26.9,8,1,27.4,8,1,31.6,8,1,25.0,8,1,27.2,8,1,30.4,8,1,,0,1,,0,1,,0,1,27.9,8,1,,0,1
2023/7/14,28.6,8,1,,0,1,,0,1,30.4,8,1,,0,1,,0,1,31.1,8,1,30.7,8,1,32.6,8,1,30.5,8,1,30.5,8,1,29.0,8,1,,0,1,,0,1,29.2,8,1,,0,1,,0,1,32.9,8,1,30.7,8,1,,0,1,,0,1,31.1,8,1,,0,1,31.8,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.4,8,1,30.5,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.7,8,1,,0,1,27.3,8,1,,0,1,,0,1,,0,1,32.6,8,1,,0,1,,0,1,28.3,8,1,29.1,8,1,,0,1,30.2,8,1,,0,1,28.0,8,1,,0,1,32.5,8,1,30.7,8,1,28.2,8,1,29.3,8,1,29.5,8,1,28.9,8,1,,0,1,31.0,8,1,32.3,8,1,28.6,8,1,,0,1,31.6,8,1,32.7,8,1,32.9,8,1,33.3,8,1,31.7,8,1,,0,1,,0,1,31.2,8,1,30.8,8,1,,0,1,,0,1,31.1,8,1,,0,1,,0,1,31.2,8,1,32.7,8,1,32.6,8,1,,0,1,,0,1,,0,1,,0,1,29.8,8,1,,0,1,,0,1,,0,1,29.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,30.6,8,1,,0,1,,0,1,31.4,8,1,,0,1,30.1,8,1,26.9,8,1,30.0,8,1,27.6,8,1,,0,1,,0,1,,0,1,29.7,8,1,,0,1,28.8,8,1,,0,1,,0,1,28.2,8,1,28.1,8,1,29.6,8,1,30.4,8,1,,0,1,29.2,8,1,,0,1,29.6,8,1,28.7,8,1,30.9,8,1,26.8,8,1,27.9,8,1,30.7,8,1,,0,1,,0,1,,0,1,29.5,8,1,,0,1
2023/7/15,32.5,8,1,,0,1,,0,1,33.5,8,1,,0,1,,0,1,33.2,8,1,32.8,8,1,33.9,8,1,31.4,8,1,34.3,8,1,32.7,8,1,,0,1,,0,1,32.6,8,1,,0,1,,0,1,33.4,8,1,30.4,8,1,,0,1,,0,1,31.0,8,1,,0,1,32.8,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,30.1,8,1,29.1,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.1,8,1,,0,1,27.6,8,1,,0,1,,0,1,,0,1,32.8,8,1,,0,1,,0,1,29.2,8,1,28.9,8,1,,0,1,30.3,8,1,,0,1,26.2,8,1,,0,1,32.0,8,1,30.5,8,1,27.9,8,1,31.0,8,1,29.2,8,1,28.5,8,1,,0,1,32.9,8,1,33.9,8,1,28.4,8,1,,0,1,32.6,8,1,34.2,8,1,33.6,8,1,34.1,8,1,32.3,8,1,,0,1,,0,1,33.7,8,1,34.5,8,1,,0,1,,0,1,34.2,8,1,,0,1,,0,1,32.8,8,1,34.1,8,1,33.7,8,1,,0,1,,0,1,,0,1,,0,1,33.1,8,1,,0,1,,0,1,,0,1,32.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,34.8,8,1,,0,1,,0,1,35.9,8,1,,0,1,33.9,8,1,31.6,8,1,32.2,8,1,31.2,8,1,,0,1,,0,1,,0,1,33.6,8,1,,0,1,31.9,8,1,,0,1,,0,1,29.9,8,1,31.6,8,1,30.5,8,1,29.6,8,1,,0,1,31.7,8,1,,0,1,34.0,8,1,29.7,8,1,32.8,8,1,28.8,8,1,30.3,8,1,30.3,8,1,,0,1,,0,1,,0,1,29.5,8,1,,0,1
2023/7/16,33.1,8,1,,0,1,,0,1,36.1,8,1,,0,1,,0,1,34.7,8,1,34.5,8,1,36.8,8,1,33.5,8,1,34.7,8,1,34.2,8,1,,0,1,,0,1,34.2,8,1,,0,1,,0,1,35.5,8,1,34.0,8,1,,0,1,,0,1,33.9,8,1,,0,1,35.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,35.6,8,1,34.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,34.6,8,1,,0,1,30.6,8,1,,0,1,,0,1,,0,1,35.8,8,1,,0,1,,0,1,29.2,8,1,31.9,8,1,,0,1,32.6,8,1,,0,1,31.5,8,1,,0,1,34.8,8,1,33.0,8,1,30.9,8,1,31.0,8,1,29.7,8,1,32.0,8,1,,0,1,33.7,8,1,34.2,8,1,30.7,8,1,,0,1,34.7,8,1,33.9,8,1,34.6,8,1,34.6,8,1,33.3,8,1,,0,1,,0,1,36.0,8,1,36.4,8,1,,0,1,,0,1,36.4,8,1,,0,1,,0,1,34.3,8,1,36.1,8,1,35.7,8,1,,0,1,,0,1,,0,1,,0,1,34.2,8,1,,0,1,,0,1,,0,1,34.9,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,34.5,8,1,,0,1,,0,1,37.7,8,1,,0,1,35.0,8,1,33.8,8,1,34.5,8,1,33.3,8,1,,0,1,,0,1,,0,1,33.9,8,1,,0,1,32.7,8,1,,0,1,,0,1,32.3,8,1,33.0,8,1,32.3,8,1,30.4,8,1,,0,1,34.3,8,1,,0,1,35.7,8,1,31.9,8,1,33.7,8,1,32.6,8,1,32.0,8,1,30.8,8,1,,0,1,,0,1,,0,1,30.8,8,1,,0,1
2023/7/17,34.7,8,1,,0,1,,0,1,34.7,8,1,,0,1,,0,1,36.4,8,1,35.1,8,1,36.8,8,1,34.1,8,1,34.2,8,1,34.1,8,1,,0,1,,0,1,33.4,8,1,,0,1,,0,1,35.8,8,1,34.0,8,1,,0,1,,0,1,33.8,8,1,,0,1,35.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,36.7,8,1,37.5,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,33.9,8,1,,0,1,30.3,8,1,,0,1,,0,1,,0,1,35.4,8,1,,0,1,,0,1,28.7,8,1,33.9,8,1,,0,1,34.7,8,1,,0,1,34.1,8,1,,0,1,36.1,8,1,35.5,8,1,31.9,8,1,33.0,8,1,30.6,8,1,34.8,8,1,,0,1,35.2,8,1,35.5,8,1,31.5,8,1,,0,1,33.7,8,1,34.1,8,1,36.9,8,1,35.4,8,1,32.6,8,1,,0,1,,0,1,33.3,8,1,35.1,8,1,,0,1,,0,1,37.3,8,1,,0,1,,0,1,36.6,8,1,37.7,8,1,36.7,8,1,,0,1,,0,1,,0,1,,0,1,30.3,8,1,,0,1,,0,1,,0,1,36.1,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.2,8,1,,0,1,,0,1,35.3,8,1,,0,1,36.3,8,1,35.7,8,1,36.1,8,1,35.4,8,1,,0,1,,0,1,,0,1,35.0,8,1,,0,1,33.1,8,1,,0,1,,0,1,31.7,8,1,31.4,8,1,33.2,8,1,34.3,8,1,,0,1,34.7,8,1,,0,1,36.6,8,1,34.5,8,1,36.2,8,1,31.1,8,1,31.8,8,1,31.8,8,1,,0,1,,0,1,,0,1,31.1,8,1,,0,1
2023/7/18,33.5,8,1,,0,1,,0,1,33.9,8,1,,0,1,,0,1,35.6,8,1,34.1,8,1,35.7,8,1,33.0,8,1,33.2,8,1,34.6,8,1,,0,1,,0,1,33.0,8,1,,0,1,,0,1,36.3,8,1,34.3,8,1,,0,1,,0,1,34.4,8,1,,0,1,36.4,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,36.8,8,1,36.7,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,35.6,8,1,,0,1,30.6,8,1,,0,1,,0,1,,0,1,35.8,8,1,,0,1,,0,1,28.7,8,1,34.6,8,1,,0,1,34.4,8,1,,0,1,34.5,8,1,,0,1,36.2,8,1,36.5,8,1,32.5,8,1,34.7,8,1,32.3,8,1,36.0,8,1,,0,1,36.1,8,1,35.8,8,1,32.0,8,1,,0,1,35.0,8,1,35.6,8,1,36.5,8,1,36.0,8,1,32.1,8,1,,0,1,,0,1,32.7,8,1,34.0,8,1,,0,1,,0,1,35.3,8,1,,0,1,,0,1,35.0,8,1,35.6,8,1,35.5,8,1,,0,1,,0,1,,0,1,,0,1,29.6,8,1,,0,1,,0,1,,0,1,34.5,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,31.3,8,1,,0,1,,0,1,34.7,8,1,,0,1,34.7,8,1,33.4,8,1,35.1,8,1,34.7,8,1,,0,1,,0,1,,0,1,35.4,8,1,,0,1,33.9,8,1,,0,1,,0,1,33.1,8,1,31.8,8,1,34.1,8,1,34.6,8,1,,0,1,34.9,8,1,,0,1,36.9,8,1,34.6,8,1,35.6,8,1,29.2,8,1,33.5,8,1,32.8,8,1,,0,1,,0,1,,0,1,32.7,8,1,,0,1
2023/7/19,31.0,8,1,,0,1,,0,1,32.9,8,1,,0,1,,0,1,31.6,8,1,32.2,8,1,32.9,8,1,32.2,8,1,30.9,8,1,31.1,8,1,,0,1,,0,1,30.2,8,1,,0,1,,0,1,34.4,8,1,31.7,8,1,,0,1,,0,1,32.5,8,1,,0,1,32.4,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,30.6,8,1,30.0,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.0,8,1,,0,1,29.4,8,1,,0,1,,0,1,,0,1,34.8,8,1,,0,1,,0,1,28.8,8,1,29.8,8,1,,0,1,30.9,8,1,,0,1,27.6,8,1,,0,1,32.7,8,1,30.7,8,1,29.0,8,1,28.9,8,1,29.6,8,1,29.8,8,1,,0,1,32.5,8,1,34.1,8,1,30.1,8,1,,0,1,32.3,8,1,33.9,8,1,33.5,8,1,34.2,8,1,32.3,8,1,,0,1,,0,1,31.4,8,1,31.7,8,1,,0,1,,0,1,31.6,8,1,,0,1,,0,1,31.6,8,1,33.9,8,1,34.4,8,1,,0,1,,0,1,,0,1,,0,1,29.3,8,1,,0,1,,0,1,,0,1,30.4,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,30.9,8,1,,0,1,,0,1,31.7,8,1,,0,1,31.5,8,1,29.5,8,1,30.4,8,1,29.9,8,1,,0,1,,0,1,,0,1,32.7,8,1,,0,1,32.3,8,1,,0,1,,0,1,31.0,8,1,31.2,8,1,30.3,8,1,31.5,8,1,,0,1,31.5,8,1,,0,1,32.5,8,1,31.2,8,1,35.3,8,1,28.4,8,1,30.7,8,1,31.9,8,1,,0,1,,0,1,,0,1,30.0,8,1,,0,1
2023/7/20,30.2,8,1,,0,1,,0,1,31.2,8,1,,0,1,,0,1,33.6,8,1,30.8,8,1,31.7,8,1,30.1,8,1,30.3,8,1,31.7,8,1,,0,1,,0,1,29.6,8,1,,0,1,,0,1,33.4,8,1,30.8,8,1,,0,1,,0,1,30.4,8,1,,0,1,32.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,34.5,8,1,33.4,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,32.9,8,1,,0,1,27.2,8,1,,0,1,,0,1,,0,1,30.8,8,1,,0,1,,0,1,29.3,8,1,31.3,8,1,,0,1,31.7,8,1,,0,1,31.8,8,1,,0,1,34.0,8,1,30.1,8,1,32.7,8,1,31.5,8,1,30.1,8,1,32.7,8,1,,0,1,33.4,8,1,34.0,8,1,28.9,8,1,,0,1,31.7,8,1,33.5,8,1,33.9,8,1,33.3,8,1,30.0,8,1,,0,1,,0,1,30.3,8,1,30.3,8,1,,0,1,,0,1,31.3,8,1,,0,1,,0,1,31.5,8,1,33.4,8,1,33.6,8,1,,0,1,,0,1,,0,1,,0,1,26.8,8,1,,0,1,,0,1,,0,1,28.6,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,28.0,8,1,,0,1,,0,1,30.6,8,1,,0,1,30.7,5,1,30.4,8,1,31.1,8,1,33.3,8,1,,0,1,,0,1,,0,1,33.2,8,1,,0,1,32.4,8,1,,0,1,,0,1,30.6,8,1,32.1,8,1,31.5,8,1,32.4,8,1,,0,1,32.5,8,1,,0,1,34.5,8,1,30.4,8,1,33.5,8,1,26.1,8,1,32.0,8,1,31.9,8,1,,0,1,,0,1,,0,1,30.5,8,1,,0,1
